step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1375.0,33,562.0,8.78125,1.7906036740492222,33,1985.0,0.051720466511163576,33,1985.0,False,,
1380.0,33,438.0,7.064516129032258,1.3983775851453504,33,2102.0,0.058202573513788394,33,2102.0,False,,
1385.0,40,455.0,7.109375,1.6829627006175503,40,2292.0,0.06833747379737375,40,2292.0,False,,
1390.0,45,584.0,9.125,1.1502539770269105,45,2356.0,0.07631296990215912,45,2356.0,False,,
1395.0,49,759.0,11.161764705882353,1.343403207303508,49,2525.0,0.07764089118960983,49,2525.0,False,,
1400.0,44,708.0,9.971830985915492,1.7659333805800963,44,2646.0,0.09405739965123804,44,2646.0,False,,
1405.0,44,809.0,11.23611111111111,1.7718264002425619,44,2679.0,0.06322479689508753,44,2679.0,False,,
1410.0,48,765.0,10.774647887323944,1.23541444533722,48,2722.0,0.052177605587310445,48,2722.0,False,,
1415.0,59,1039.0,14.04054054054054,1.7398049132004372,59,2928.0,0.0652761728603835,59,2928.0,False,,
1420.0,58,1218.0,17.154929577464788,1.0620495503670702,58,3044.0,0.041033325547674936,58,3044.0,False,,
1425.0,52,1339.0,18.34246575342466,1.664187725435605,52,3215.0,0.057071140348946794,52,3215.0,False,,
1430.0,47,1421.0,20.014084507042252,1.5022125887985525,47,3200.0,0.05142504844135065,47,3200.0,False,,
1435.0,43,1343.0,18.14864864864865,2.3743701793025416,43,3334.0,0.07158735618302874,43,3334.0,False,,
1440.0,39,1269.0,17.625,2.400347887616541,39,3392.0,0.10112136334364663,39,3392.0,False,,
1445.0,34,1127.0,16.1,2.172064131258276,34,3269.0,0.11080560784258855,34,3269.0,False,,
1450.0,34,1017.0,14.528571428571428,1.867251637196903,34,3320.0,0.10254311810958004,34,3320.0,False,,
1455.0,47,1042.0,14.273972602739725,1.9680633557742129,47,3522.0,0.08728104103362488,47,3522.0,False,,
1460.0,51,1091.0,15.81159420289855,0.8914911000801239,51,3554.0,0.03327751047906439,51,3554.0,False,,
1465.0,50,1215.0,17.608695652173914,1.302254258596669,50,3664.0,0.03887600545697218,50,3664.0,False,,
1470.0,39,1138.0,16.735294117647058,1.3742822541571627,39,3643.0,0.046191247405017025,39,3643.0,False,,
1475.0,36,1058.0,15.791044776119403,1.7378730719522213,36,3727.0,0.054841776578435954,36,3727.0,False,,
1480.0,33,736.0,11.5,1.7564942149952971,33,3561.0,0.06769453659188143,33,3561.0,False,,
1485.0,36,606.0,9.044776119402986,2.4271181997598177,36,3430.0,0.08784792513603064,36,3430.0,False,,
1490.0,32,595.0,9.015151515151516,2.157815716182519,32,3385.0,0.07669394728789132,32,3385.0,False,,
1495.0,27,591.0,9.380952380952381,1.862455084149747,27,3326.0,0.10285171042501054,27,3326.0,False,,
1500.0,20,398.0,5.940298507462686,2.6648353569323158,20,3329.0,0.13688707403478978,20,3329.0,False,,
1505.0,28,174.0,2.6769230769230767,1.4550651561319399,28,3287.0,0.05657190180217795,28,3287.0,False,,
1510.0,42,340.0,5.151515151515151,1.8431174137434425,42,3342.0,0.07433086546207335,42,3342.0,False,,
1515.0,43,419.0,6.348484848484849,1.2084576445480644,43,3380.0,0.03830681237740266,43,3380.0,False,,
1520.0,43,487.0,7.161764705882353,1.8506045039277446,43,3336.0,0.07407404129892883,43,3336.0,False,,
1525.0,37,456.0,6.608695652173913,2.316329976532207,37,3340.0,0.13403903945755752,37,3340.0,False,,
1530.0,33,437.0,6.069444444444445,2.4870942534310125,33,3315.0,0.12142343944052171,33,3315.0,False,,
1535.0,39,549.0,7.732394366197183,2.0836905104719494,39,3232.0,0.0899893226077695,39,3232.0,False,,
1540.0,39,531.0,7.08,2.39212729840728,39,3233.0,0.08726696646520693,39,3233.0,False,,
1545.0,33,446.0,5.946666666666666,1.9342153595960474,33,3131.0,0.07958059936827308,33,3131.0,False,,
1550.0,41,525.0,7.291666666666667,1.4483204269526209,41,3049.0,0.049147402851588515,41,3049.0,False,,
1555.0,45,622.0,8.405405405405405,1.7343690623280408,45,3159.0,0.048551406931057556,45,3159.0,False,,
1560.0,46,759.0,10.12,1.9179458231889923,46,3311.0,0.10028239538141685,46,3311.0,False,,
1565.0,46,855.0,11.25,1.497637043363584,46,3438.0,0.07362934802328991,46,3438.0,False,,
1570.0,47,959.0,12.454545454545455,1.8419583651414224,47,3406.0,0.07222541399109089,47,3406.0,False,,
1575.0,48,1051.0,14.202702702702704,1.673818096619538,48,3414.0,0.06426327011247618,48,3414.0,False,,
1580.0,40,1087.0,14.493333333333334,2.0774179648892264,40,3560.0,0.06680633984671754,40,3560.0,False,,
1585.0,36,1067.0,14.41891891891892,2.151023166814049,36,3519.0,0.08490809098045335,36,3519.0,False,,
1590.0,35,781.0,10.847222222222221,1.6362336244171702,35,3445.0,0.0798510428058568,35,3445.0,False,,
1595.0,44,722.0,9.89041095890411,1.6262993531376508,44,3458.0,0.056592662761302454,44,3458.0,False,,
1600.0,53,713.0,10.04225352112676,0.964591693516681,53,3635.0,0.03418928849576753,53,3635.0,False,,
1605.0,54,892.0,12.219178082191782,1.5890826029302092,54,3802.0,0.049010377685739924,54,3802.0,False,,
1610.0,45,905.0,12.746478873239436,1.2967835100051792,45,3790.0,0.047092965417560154,45,3790.0,False,,
1615.0,39,841.0,11.520547945205479,2.1239045129436915,39,3893.0,0.07807982658700405,39,3893.0,False,,
1620.0,39,649.0,9.140845070422536,1.8323363267730235,39,3893.0,0.08392565499609664,39,3893.0,False,,
1625.0,51,693.0,9.493150684931507,1.698746345694642,51,3941.0,0.06796669962790337,51,3941.0,False,,
1630.0,53,758.0,10.383561643835616,0.8852168410369514,53,4054.0,0.050818984752264484,53,4054.0,False,,
1635.0,52,801.0,10.539473684210526,1.5131353757632122,52,4077.0,0.07618774314275767,52,4077.0,False,,
1640.0,45,650.0,8.552631578947368,1.50394622956401,45,4031.0,0.0803690200190942,45,4031.0,False,,
1645.0,44,604.0,7.743589743589744,1.7006210447918988,44,4143.0,0.06544043090013595,44,4143.0,False,,
1650.0,49,634.0,8.342105263157896,1.106552909426859,49,4355.0,0.038006078895090556,49,4355.0,False,,
1655.0,54,809.0,10.371794871794872,1.3169691231513632,54,4537.0,0.048768665622470286,54,4537.0,False,,
1660.0,54,931.0,11.935897435897436,0.9275233958140147,54,4621.0,0.057575423952105804,54,4621.0,False,,
1665.0,54,1055.0,12.710843373493976,1.6983588495412765,54,4590.0,0.09963424340437775,54,4590.0,False,,
1670.0,50,994.0,11.694117647058823,1.694166585251342,50,4547.0,0.09388870709144298,50,4547.0,False,,
1675.0,47,832.0,9.454545454545455,1.82176122915856,47,4644.0,0.08080755979787871,47,4644.0,False,,
1680.0,53,876.0,9.733333333333333,1.9702139458132675,53,4445.0,0.0924041662608806,53,4445.0,False,,
1685.0,62,1044.0,11.347826086956522,1.8526167035283354,62,4657.0,0.06453326841354637,62,4657.0,False,,
1690.0,71,1315.0,14.943181818181818,0.9232540093698508,71,4988.0,0.024129241595661672,71,4988.0,False,,
1695.0,66,1461.0,16.602272727272727,0.8670490052471344,66,5207.0,0.04252636429072198,66,5207.0,False,,
1700.0,66,1665.0,18.5,1.0411289424437,66,5484.0,0.040278871755017195,66,5484.0,False,,
1705.0,65,1920.0,21.818181818181817,1.2445246224361102,65,5560.0,0.03976093666614593,65,5560.0,False,,
1710.0,61,1951.0,21.677777777777777,1.7627260885629374,61,5684.0,0.05453302087208249,61,5684.0,False,,
1715.0,57,1768.0,20.09090909090909,1.4957776686702864,57,5646.0,0.05309099153163018,57,5646.0,False,,
1720.0,62,1859.0,21.870588235294118,0.9682448395216197,62,5774.0,0.03685348582519759,62,5774.0,False,,
1725.0,57,1796.0,20.64367816091954,1.3230992847084715,57,5775.0,0.0390201521085274,57,5775.0,False,,
1730.0,52,1729.0,20.1046511627907,1.7061494452607706,52,5848.0,0.06288578491702845,52,5848.0,False,,
1735.0,63,1902.0,22.376470588235293,1.4982513819148222,63,6051.0,0.030231517929079306,63,6051.0,False,,
1740.0,64,2146.0,25.547619047619047,1.2238745673948375,64,6367.0,0.04703297788518466,64,6367.0,False,,
1745.0,64,2320.0,28.29268292682927,0.7125607595053718,64,6442.0,0.05004733865827814,64,6442.0,False,,
1750.0,62,2318.0,27.595238095238095,0.917816623548876,62,6613.0,0.051926480194649606,62,6613.0,False,,
1755.0,60,2351.0,27.658823529411766,0.9921556485678176,60,6638.0,0.04097847841460667,60,6638.0,False,,
1760.0,50,1749.0,20.337209302325583,1.546730217829078,50,6640.0,0.05676873628778995,50,6640.0,False,,
1765.0,51,1625.0,19.345238095238095,1.6190815098846538,51,6493.0,0.0651588181500213,51,6493.0,False,,
1770.0,48,1717.0,19.96511627906977,1.8755448411580793,48,6405.0,0.06051951505950708,48,6405.0,False,,
1775.0,49,1839.0,22.156626506024097,1.4834627240315796,49,6427.0,0.04486348419305057,49,6427.0,False,,
1780.0,57,2035.0,25.123456790123456,1.0475048160852631,57,6610.0,0.044800554928295766,57,6610.0,False,,
1785.0,65,2285.0,27.53012048192771,1.0216577908039384,65,6804.0,0.0257749558980213,65,6804.0,False,,
1790.0,64,2405.0,30.0625,0.4520189134803522,64,7011.0,0.006781676647519533,64,7011.0,False,,
1795.0,61,2564.0,31.26829268292683,1.1309518638552163,61,7127.0,0.05239336115338238,61,7127.0,False,,
1800.0,61,2817.0,34.353658536585364,1.5751883390905632,61,7135.0,0.06253840265745916,61,7135.0,False,,
1805.0,55,2825.0,33.63095238095238,1.936490649725933,55,7108.0,0.06514367611331809,55,7108.0,False,,
1810.0,50,2720.0,34.0,1.4236569452381684,50,6964.0,0.036730864525024554,50,6964.0,False,,
1815.0,45,2743.0,35.166666666666664,1.2603670206147548,45,7113.0,0.053662241937436884,45,7113.0,False,,
1820.0,40,2701.0,34.18987341772152,1.8995048405963018,40,7207.0,0.0746249414818192,40,7207.0,False,,
1825.0,47,2454.0,32.72,1.020577877494673,47,7213.0,0.03930882155142368,47,7213.0,False,,
1830.0,59,2638.0,34.71052631578947,0.9059963445639736,59,7344.0,0.017941441778610866,59,7344.0,False,,
1835.0,60,2826.0,39.25,0.18522237283264553,60,7356.0,0.009182353021780046,60,7356.0,False,,
1840.0,55,2930.0,40.69444444444444,0.6341563849553746,55,7385.0,0.02326757044267594,55,7385.0,False,,
1845.0,48,2935.0,40.205479452054796,1.095777324546938,48,7396.0,0.042516953148002766,48,7396.0,False,,
1850.0,40,2905.0,38.733333333333334,1.7814929754715672,40,7533.0,0.07114476277610865,40,7533.0,False,,
1855.0,43,1426.0,19.805555555555557,1.2216704650501105,43,6986.0,0.053526657619170845,43,6986.0,False,,
1860.0,46,773.0,10.171052631578947,1.8621095054155408,46,6349.0,0.0722788281711698,46,6349.0,False,,
1865.0,55,888.0,12.0,1.5455674873309688,55,6248.0,0.07317039047786886,55,6248.0,False,,
1870.0,52,1014.0,13.0,2.051666515959877,52,6073.0,0.09084370339057253,52,6073.0,False,,
1875.0,47,998.0,13.131578947368421,1.3476726858935788,47,6184.0,0.0683704093216453,47,6184.0,False,,
1880.0,44,1002.0,12.683544303797468,1.7981010111385012,44,6306.0,0.06994657803040662,44,6306.0,False,,
1885.0,55,799.0,10.376623376623376,0.9408892103389294,55,6443.0,0.034764109812131544,55,6443.0,False,,
1890.0,65,930.0,11.625,0.926765829587881,65,6689.0,0.020934850609628127,65,6689.0,False,,
1895.0,66,1145.0,14.135802469135802,0.8435405287077593,66,6725.0,0.052869932715154326,66,6725.0,False,,
1900.0,62,1326.0,15.785714285714286,1.5293060425082936,62,6923.0,0.10276441162691571,62,6923.0,False,,
1905.0,64,1530.0,17.790697674418606,1.284815943569076,64,7233.0,0.06931432598517162,64,7233.0,False,,
1910.0,72,1827.0,20.3,1.1255296745753043,72,7576.0,0.04083944689976843,72,7576.0,False,,
1915.0,74,2029.0,23.056818181818183,0.4530879678756417,74,7810.0,0.029676579032017446,74,7810.0,False,,
1920.0,69,2048.0,23.01123595505618,0.6213907791485876,69,7914.0,0.029992719335964046,69,7914.0,False,,
1925.0,74,2267.0,25.471910112359552,0.6284714870120014,74,8277.0,0.015060180486174106,74,8277.0,False,,
1930.0,77,2498.0,28.06741573033708,0.7497813512366269,77,8598.0,0.011869132987630128,77,8598.0,False,,
1935.0,77,2739.0,31.482758620689655,0.23255556104480457,77,8983.0,0.017157381422359994,77,8983.0,False,,
1940.0,83,3096.0,35.18181818181818,0.1662927195832202,83,9391.0,0.011896950674949287,83,9391.0,False,,
1945.0,84,3513.0,39.92045454545455,0.2770844056113655,84,9810.0,0.01995845506340023,84,9810.0,False,,
1950.0,86,3859.0,43.359550561797754,0.15458869859609956,86,10192.0,0.010331403537319967,86,10192.0,False,,
1955.0,81,4103.0,44.11827956989247,0.6339684692183396,81,10480.0,0.04558911786839136,81,10480.0,False,,
1960.0,79,4417.0,46.49473684210526,1.0452203684481145,79,10618.0,0.06369204323694372,79,10618.0,False,,
1965.0,85,4729.0,49.260416666666664,0.5934262988877065,85,10911.0,0.016229798190682904,85,10911.0,False,,
1970.0,84,4943.0,49.43,0.9048368234858226,84,11333.0,0.03213076677011285,84,11333.0,False,,
1975.0,81,5168.0,52.2020202020202,0.7513675214738873,81,11617.0,0.04253182186790038,81,11617.0,False,,
1980.0,80,5493.0,55.484848484848484,0.6575432612190625,80,11850.0,0.03405172718149919,80,11850.0,False,,
1985.0,86,5892.0,59.515151515151516,0.4673043906146693,86,12267.0,0.007984241184187434,86,12267.0,False,,
1990.0,95,6352.0,64.16161616161617,0.5172394917751755,95,12727.0,0.00016758151880282758,95,12727.0,False,,
1995.0,88,6743.0,70.97894736842105,0.09506027467093782,88,12955.0,0.00338880365751832,88,12955.0,False,,
2000.0,83,7106.0,74.02083333333333,0.6074552157098488,83,13341.0,0.026570449600476734,83,13341.0,False,,
2005.0,80,7413.0,77.21875,1.044080673111621,80,13352.0,0.026409750102656625,80,13352.0,False,,
2010.0,76,7568.0,76.44444444444444,1.8441135468454497,76,13469.0,0.04034436621313695,76,13469.0,False,,
2015.0,81,7930.0,83.47368421052632,1.593598183831928,81,13818.0,0.03495661511773071,81,13818.0,False,,
2020.0,78,8168.0,90.75555555555556,0.68946728828855,78,14163.0,0.0146916118783546,78,14163.0,False,,
2025.0,70,8307.0,94.39772727272727,0.3599337246584167,70,14462.0,0.021630124742044197,70,14462.0,False,,
2030.0,66,8617.0,96.82022471910112,0.5030622644193428,66,14734.0,0.01870152471964326,66,14734.0,False,,
2035.0,76,8977.0,99.74444444444444,0.6680064729127938,76,15094.0,0.020746748316160378,76,15094.0,False,,
2040.0,78,9350.0,103.88888888888889,0.8024050667997064,78,15420.0,0.020200903592913433,78,15420.0,False,,
2045.0,72,9643.0,110.83908045977012,0.308640407610937,72,15527.0,0.006924160666547489,72,15527.0,False,,
2050.0,72,9960.0,114.48275862068965,0.6383019636757005,72,15856.0,0.028225499339593313,72,15856.0,False,,
2055.0,66,10221.0,117.48275862068965,1.3024653073737849,66,15934.0,0.047391205335694554,66,15934.0,False,,
2060.0,68,10542.0,115.84615384615384,1.774280261211465,68,16267.0,0.06393448471033256,68,16267.0,False,,
2065.0,72,10890.0,122.35955056179775,1.3762027487278483,72,16617.0,0.06704999576526224,72,16617.0,False,,
2070.0,72,11216.0,127.45454545454545,0.4603434669014527,72,16956.0,0.028884753381629796,72,16956.0,False,,
2075.0,73,11553.0,128.36666666666667,0.7095373561140799,73,17138.0,0.03554549701271486,73,17138.0,False,,
2080.0,76,11896.0,132.17777777777778,0.7884068519590393,76,17252.0,0.011359198592869936,76,17252.0,False,,
2085.0,76,12252.0,136.13333333333333,1.2681550177304757,76,17474.0,0.014231334498774032,76,17474.0,False,,
2090.0,73,12570.0,144.48275862068965,1.2851162594372538,73,17836.0,0.0345905947166053,73,17836.0,False,,
2095.0,70,12837.0,154.66265060240963,1.101189469265887,70,18042.0,0.02951837825302811,70,18042.0,False,,
2100.0,68,13168.0,160.58536585365854,0.9906630359371428,68,18382.0,0.028289956468884617,68,18382.0,False,,
2105.0,73,13512.0,166.8148148148148,0.6369474586533023,73,18717.0,0.028234746222620573,73,18717.0,False,,
2110.0,69,13839.0,170.85185185185185,0.6628894773509837,69,19056.0,0.04446532661634106,69,19056.0,False,,
2115.0,67,14171.0,166.71764705882353,1.2999230449795416,67,19371.0,0.08291311564303468,67,19371.0,False,,
2120.0,69,14510.0,168.72093023255815,1.1731534704834052,69,19710.0,0.05368739183092303,69,19710.0,False,,
2125.0,74,14872.0,167.1011235955056,1.2689169126044375,74,20072.0,0.053033350957590514,74,20072.0,False,,
2130.0,73,15202.0,176.7674418604651,0.5002215019718909,73,20423.0,0.03218593719592173,73,20423.0,False,,
2135.0,72,15526.0,174.4494382022472,0.8811775922617259,72,20750.0,0.04581038511024287,72,20750.0,False,,
2140.0,69,15859.0,178.19101123595505,1.307172862327484,69,20994.0,0.04520937035562454,69,20994.0,False,,
2145.0,71,16209.0,182.12359550561797,1.7514312048169385,71,21216.0,0.03516002783604179,71,21216.0,False,,
2150.0,72,16565.0,190.4022988505747,1.7258891365722477,72,21552.0,0.04289230579562177,72,21552.0,False,,
2155.0,75,16934.0,209.06172839506172,0.5366900833007605,75,21921.0,0.015753799510299447,75,21921.0,False,,
2160.0,76,17291.0,218.873417721519,0.05015335268233072,76,22273.0,0.0020250636488671273,76,22273.0,False,,
2165.0,72,17636.0,223.2405063291139,0.27246666967067257,72,22627.0,0.009827080252316303,72,22627.0,False,,
2170.0,72,17996.0,227.79746835443038,0.5937904528736769,72,22962.0,0.012900190259361344,72,22962.0,False,,
2175.0,72,18356.0,221.15662650602408,1.3699804061295695,72,23308.0,0.049959196345771756,72,23308.0,False,,
2180.0,72,18716.0,225.49397590361446,1.6730477276050069,72,23663.0,0.06164452130592666,72,23663.0,False,,
2185.0,72,19076.0,232.6341463414634,1.3540627673077794,72,24023.0,0.061054119186207685,72,24023.0,False,,
2190.0,75,19444.0,240.0493827160494,0.8069142388445607,75,24391.0,0.04338982690801941,75,24391.0,False,,
2195.0,72,19796.0,247.45,0.40266674888878295,72,24750.0,0.02533847660509566,72,24750.0,False,,
2200.0,72,20156.0,245.8048780487805,0.7550129763740911,72,25103.0,0.03585233217126716,72,25103.0,False,,
2205.0,72,20516.0,250.1951219512195,1.1476323616710216,72,25463.0,0.026651938177259013,72,25463.0,False,,
2210.0,72,20876.0,248.52380952380952,1.682147276735647,72,25823.0,0.020604976615615285,72,25823.0,False,,
2215.0,72,21236.0,262.17283950617286,1.5573971063512244,72,26183.0,0.02635423524234445,72,26183.0,False,,
2220.0,72,21596.0,291.8378378378378,0.4160632881597369,72,26543.0,0.0,72,26543.0,False,,
2225.0,72,21956.0,296.7027027027027,0.3408096293892425,72,26903.0,0.00998742485305959,72,26903.0,False,,
2230.0,72,22316.0,301.56756756756755,0.3812877435050341,72,27263.0,0.012792742998636185,72,27263.0,False,,
2235.0,72,22676.0,310.63013698630135,0.2107842913081681,72,27623.0,0.0,72,27623.0,False,,
2240.0,72,23036.0,311.2972972972973,0.34275444196183386,72,27983.0,0.011434191431667446,72,27983.0,False,,
2245.0,72,23396.0,316.1621621621622,0.3098473555798255,72,28343.0,0.026408770818975576,72,28343.0,False,,
2250.0,73,23757.0,316.76,0.3230909665253232,73,28704.0,0.02643482154119654,73,28704.0,False,,
2255.0,73,24122.0,321.62666666666667,0.3198234710788474,73,29069.0,0.013112792498802903,73,29069.0,False,,
2260.0,73,24487.0,326.49333333333334,0.3218144483236095,73,29434.0,0.0,73,29434.0,False,,
2265.0,73,24852.0,327.0,0.44855873207765046,73,29799.0,0.009070677521921379,73,29799.0,False,,
2270.0,73,25217.0,327.4935064935065,0.606279092076115,73,30164.0,0.03351558913151781,73,30164.0,False,,
2275.0,73,25582.0,332.23376623376623,0.6386531247330404,73,30529.0,0.04633659294440378,73,30529.0,False,,
2280.0,73,25947.0,332.65384615384613,0.8372612368397108,73,30894.0,0.03515590914809802,73,30894.0,False,,
2285.0,73,26312.0,328.9,1.1004698850056323,73,31259.0,0.034604902928899645,73,31259.0,False,,
2290.0,73,26677.0,333.4625,1.1276451911934295,73,31624.0,0.03560712669744995,73,31624.0,False,,
2295.0,73,27042.0,338.025,1.0924782212837396,73,31989.0,0.04115292275775092,73,31989.0,False,,
2300.0,73,27407.0,346.9240506329114,0.9825899318543648,73,32354.0,0.036578186390460954,73,32354.0,False,,
2305.0,73,27772.0,356.05128205128204,0.842313681740253,73,32719.0,0.013412854732196604,73,32719.0,False,,
2310.0,73,28137.0,370.2236842105263,0.5527165554073551,73,33084.0,0.013157995915964978,73,33084.0,False,,
2315.0,73,28502.0,375.0263157894737,0.4765256892702802,73,33449.0,0.013039270948933668,73,33449.0,False,,
2320.0,73,28867.0,384.8933333333333,0.3050863674712722,73,33814.0,0.013239936430027173,73,33814.0,False,,
2325.0,73,29232.0,389.76,0.3248804730820507,73,34179.0,0.013408781582802903,73,34179.0,False,,
2330.0,73,29597.0,394.62666666666667,0.32361751982848447,73,34544.0,0.013213455972615503,73,34544.0,False,,
2335.0,73,29962.0,399.49333333333334,0.32347239824073365,73,34909.0,0.0,73,34909.0,False,,
2340.0,73,30327.0,409.8243243243243,0.17029130508533805,73,35274.0,0.0,73,35274.0,False,,
2345.0,73,30692.0,414.7567567567568,0.143291196958917,73,35639.0,0.011274985459561942,73,35639.0,False,,
2350.0,73,31057.0,414.0933333333333,0.3395578261538903,73,36004.0,0.026112705874191462,73,36004.0,False,,
2355.0,73,31422.0,413.44736842105266,0.4643481604953047,73,36369.0,0.03385035998971884,73,36369.0,False,,
2360.0,73,31787.0,418.25,0.5111409771166197,73,36734.0,0.011575682314293831,73,36734.0,False,,
2365.0,73,32152.0,423.05263157894734,0.5288719073678043,73,37099.0,0.0,73,37099.0,False,,
2370.0,73,32517.0,433.56,0.35377231880384136,73,37464.0,0.009693765632072422,73,37464.0,False,,
2375.0,73,32882.0,438.4266666666667,0.40249161475631046,73,37829.0,0.013041862524832712,73,37829.0,False,,
2380.0,73,33247.0,449.2837837837838,0.20142524728144645,73,38194.0,0.0,73,38194.0,False,,
2385.0,73,33612.0,448.16,0.3474719190287928,73,38559.0,0.012701686140287067,73,38559.0,False,,
2390.0,73,33977.0,453.02666666666664,0.29210984892198394,73,38924.0,0.021951894563246453,73,38924.0,False,,
2395.0,73,34342.0,451.86842105263156,0.4907032381435508,73,39289.0,0.02320992935525733,73,39289.0,False,,
2400.0,73,34707.0,456.67105263157896,0.5339536703761232,73,39654.0,0.02621831386198865,73,39654.0,False,,
2405.0,73,35072.0,461.4736842105263,0.5300212258380843,73,40019.0,0.0,73,40019.0,False,,
2410.0,73,35437.0,472.49333333333334,0.3801170415888663,73,40384.0,0.0,73,40384.0,False,,
2415.0,73,35802.0,483.81081081081084,0.13513513513513514,73,40749.0,0.009431463104380417,73,40749.0,False,,
2420.0,73,36167.0,475.88157894736844,0.5047048589897857,73,41114.0,0.035248251093479524,73,41114.0,False,,
2425.0,73,36532.0,480.6842105263158,0.5568831689632997,73,41479.0,0.038842169203238484,73,41479.0,False,,
2430.0,73,36897.0,479.1818181818182,0.6860411946119194,73,41844.0,0.009835063352043484,73,41844.0,False,,
2435.0,73,37262.0,483.9220779220779,0.7242338828605113,73,42209.0,0.013042914610368666,73,42209.0,False,,
2440.0,73,37627.0,501.6933333333333,0.36335857324136345,73,42574.0,0.0,73,42574.0,False,,
2445.0,73,37992.0,513.4054054054054,0.1936359488597593,73,42939.0,0.0,73,42939.0,False,,
2450.0,73,38357.0,511.4266666666667,0.35942911886613815,73,43304.0,0.012887424693279019,73,43304.0,False,,
2455.0,73,38722.0,523.2702702702703,0.005524416624440418,73,43669.0,0.0004157322645646141,73,43669.0,False,,
2460.0,74,39092.0,507.68831168831167,0.4422926790722447,74,44036.0,0.0334246520202693,74,44036.0,False,,
2465.0,68,36091.0,462.70512820512823,0.7228448345667337,68,42230.0,0.050551979782196575,68,42230.0,False,,
2470.0,62,33051.0,418.36708860759495,0.961862820390487,62,40095.0,0.052351528796409745,62,40095.0,False,,
2475.0,66,29864.0,378.0253164556962,0.7311673068736295,66,39285.0,0.012766897949161604,66,39285.0,False,,
2480.0,70,27800.0,347.5,1.0372012728396498,70,38421.0,0.012198433445964533,70,38421.0,False,,
2485.0,67,28086.0,369.55263157894734,0.6338045564281782,67,37980.0,0.017739590472810332,67,37980.0,False,,
2490.0,56,25490.0,335.39473684210526,0.9678971334768252,56,37600.0,0.03699864150327118,56,37600.0,False,,
2495.0,57,22191.0,295.88,0.944929997098127,57,36690.0,0.03372577397581405,57,36690.0,False,,
2500.0,64,21315.0,284.2,0.8565221483558887,64,36405.0,0.01731124087025693,64,36405.0,False,,
2505.0,61,19090.0,261.5068493150685,0.5506286374449006,61,34614.0,0.0234461629961468,61,34614.0,False,,
2510.0,51,15725.0,218.40277777777777,0.8092910729773299,51,34096.0,0.03723790431272853,51,34096.0,False,,
2515.0,47,10245.0,138.44594594594594,1.1764513362305984,47,31881.0,0.05446175118076481,47,31881.0,False,,
2520.0,42,4751.0,64.20270270270271,1.755407146798174,42,29199.0,0.06681955758582714,42,29199.0,False,,
2525.0,41,3731.0,52.54929577464789,1.1565297689928904,41,28062.0,0.047438311844875077,41,28062.0,False,,
2530.0,43,3793.0,51.95890410958904,1.7583731532277014,43,26783.0,0.06819857880919793,43,26783.0,False,,
2535.0,43,3654.0,52.95652173913044,1.2139863917372817,43,26883.0,0.05291715406747767,43,26883.0,False,,
2540.0,41,3763.0,54.53623188405797,1.6342286525717704,41,25695.0,0.05173077664797399,41,25695.0,False,,
2545.0,43,3737.0,57.49230769230769,0.8541354255901616,43,23639.0,0.01976297531232842,43,23639.0,False,,
2550.0,43,1838.0,28.276923076923076,1.407894638339275,43,21798.0,0.028595425798636057,43,21798.0,False,,
2555.0,44,1923.0,31.016129032258064,1.1057993514648685,44,21933.0,0.02403681990869693,44,21933.0,False,,
2560.0,41,1972.0,32.32786885245902,1.5539201969262528,41,20631.0,0.031069104748364326,41,20631.0,False,,
2565.0,31,683.0,11.775862068965518,2.1936785159864156,31,19229.0,0.07468447980958161,31,19229.0,False,,
2570.0,22,612.0,10.372881355932204,3.0260273991851974,22,17741.0,0.1252538046785882,22,17741.0,False,,
2575.0,21,463.0,7.716666666666667,3.047465522067648,21,15618.0,0.15648169586966715,21,15618.0,False,,
2580.0,27,425.0,6.967213114754099,2.8085200951636304,27,14372.0,0.1700994664798934,27,14372.0,False,,
2585.0,31,499.0,7.5606060606060606,2.801113316929762,31,13628.0,0.14252663571499594,31,13628.0,False,,
2590.0,35,519.0,7.984615384615385,2.0013929710440435,35,12454.0,0.09874420923386373,35,12454.0,False,,
2595.0,40,615.0,9.461538461538462,1.6432229846565423,40,11957.0,0.041118117613479825,40,11957.0,False,,
2600.0,41,764.0,11.753846153846155,1.525624592461074,41,11246.0,0.05019590758349857,41,11246.0,False,,
2605.0,41,871.0,13.609375,1.5269511680349526,41,10711.0,0.06896010252815551,41,10711.0,False,,
2610.0,40,1035.0,16.171875,1.8818552330615035,40,10156.0,0.0747103468410357,40,10156.0,False,,
2615.0,33,721.0,11.092307692307692,2.2030199022171284,33,10105.0,0.0641698718938219,33,10105.0,False,,
2620.0,34,620.0,9.841269841269842,2.0917067680497725,34,10052.0,0.06642025933917431,34,10052.0,False,,
2625.0,33,700.0,11.475409836065573,1.6157424818802808,33,9255.0,0.07676155311219339,33,9255.0,False,,
2630.0,33,812.0,12.6875,2.658045869838938,33,9373.0,0.12303658868859346,33,9373.0,False,,
2635.0,33,871.0,13.609375,2.764201339838405,33,8004.0,0.12639400841792317,33,8004.0,False,,
