step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
625.0,24,2778.0,79.37142857142857,2.219091934215656,24,2792.0,0.13239902690616184,24,2792.0,False,,
630.0,20,1580.0,45.142857142857146,2.1470313370365552,20,2049.0,0.08331773122009584,20,2049.0,False,,
635.0,21,1150.0,28.75,3.6099291733179655,21,1884.0,0.16049175158118834,21,1884.0,False,,
640.0,21,1255.0,29.88095238095238,4.335350700678835,21,1635.0,0.25722211392048033,21,1635.0,False,,
645.0,26,1369.0,30.42222222222222,4.082494114621689,26,1456.0,0.16033863158697917,26,1456.0,False,,
650.0,30,1510.0,35.95238095238095,3.4762931873504663,30,1524.0,0.10203558907648674,30,1524.0,False,,
655.0,32,1663.0,43.76315789473684,1.6517492814617758,32,1677.0,0.03134750178751683,32,1677.0,False,,
660.0,34,1828.0,52.22857142857143,0.36664414694792813,34,1842.0,0.02795230469710786,34,1842.0,False,,
665.0,34,1998.0,57.08571428571429,0.04496980564131602,34,2012.0,0.0034282481889604914,34,2012.0,False,,
670.0,35,2172.0,58.7027027027027,0.540558701172144,35,2186.0,0.032434194041646686,35,2186.0,False,,
675.0,35,2347.0,63.432432432432435,0.7425176594972711,35,2361.0,0.044593726638288915,35,2361.0,False,,
680.0,36,2524.0,58.69767441860465,1.6584268459771432,36,2538.0,0.1084314594411847,36,2538.0,False,,
685.0,39,2712.0,60.266666666666666,1.2225584424819687,39,2726.0,0.0851647134480389,39,2726.0,False,,
690.0,42,2917.0,63.41304347826087,0.7224602226574619,42,2931.0,0.052443018622931874,42,2931.0,False,,
695.0,45,3137.0,65.35416666666667,0.47800518999327357,45,3151.0,0.035847281536568625,45,3151.0,False,,
700.0,47,3368.0,68.73469387755102,0.486479591453908,47,3382.0,0.03772155019837765,47,3382.0,False,,
705.0,47,3603.0,69.28846153846153,1.0685570089164613,47,3617.0,0.08119329155092597,47,3617.0,False,,
710.0,50,3846.0,72.56603773584905,0.5223853591739579,50,3860.0,0.03942661025099882,50,3860.0,False,,
715.0,52,4100.0,75.92592592592592,0.4425352294807683,52,4114.0,0.014595560042263084,52,4114.0,False,,
720.0,52,4360.0,79.27272727272727,0.5716995050275365,52,4374.0,0.023657922403182378,52,4374.0,False,,
725.0,53,4623.0,78.35593220338983,0.8034783392481097,53,4637.0,0.05518032930538594,53,4637.0,False,,
730.0,57,4901.0,81.68333333333334,0.4721358048010527,57,4915.0,0.03511643529669309,57,4915.0,False,,
735.0,52,4596.0,74.12903225806451,0.6471723234874924,52,4977.0,0.04241327044280417,52,4977.0,False,,
740.0,45,4243.0,68.43548387096774,0.5816060660134527,45,5025.0,0.01753815145422161,45,5025.0,False,,
745.0,44,4131.0,65.57142857142857,1.0603097456334423,44,5245.0,0.03596704307916764,44,5245.0,False,,
750.0,46,4248.0,66.375,1.103656254455765,46,5470.0,0.025809499630263924,46,5470.0,False,,
755.0,48,4431.0,68.16923076923077,0.945255976892435,48,5614.0,0.06354245422147363,48,5614.0,False,,
760.0,47,4602.0,64.8169014084507,1.9497298838143082,47,5670.0,0.12393973390513047,47,5670.0,False,,
765.0,43,4778.0,67.29577464788733,2.1551413674503177,43,5558.0,0.10136150698479995,43,5558.0,False,,
770.0,40,3428.0,46.95890410958904,2.3096745224041992,40,5207.0,0.07791301299398151,40,5207.0,False,,
775.0,35,2137.0,30.971014492753625,2.0560734519116672,35,4850.0,0.0735191140237398,35,4850.0,False,,
780.0,36,1322.0,20.03030303030303,1.0753986820955637,36,4857.0,0.03265435940253703,36,4857.0,False,,
785.0,29,1025.0,14.855072463768115,1.9076983120415132,29,4968.0,0.07020718594170272,29,4968.0,False,,
790.0,30,1015.0,15.149253731343284,1.652282016279483,30,4646.0,0.08485300816520246,30,4646.0,False,,
795.0,38,1100.0,15.942028985507246,1.9005714519992336,38,4378.0,0.07470969342831413,38,4378.0,False,,
800.0,43,1179.0,17.33823529411765,1.4520789986050688,43,4387.0,0.05051581017847208,43,4387.0,False,,
805.0,37,1220.0,17.681159420289855,2.0231202016822905,37,4395.0,0.0738028866263291,37,4395.0,False,,
810.0,39,1314.0,19.611940298507463,1.462275263416174,39,4174.0,0.06181324003148391,39,4174.0,False,,
815.0,41,1407.0,20.391304347826086,1.845146074866731,41,4156.0,0.06219859071361236,41,4156.0,False,,
820.0,41,1521.0,21.728571428571428,1.9193100913526244,41,4141.0,0.1050192412137445,41,4141.0,False,,
825.0,38,1422.0,20.314285714285713,1.7767401977902668,38,4212.0,0.06322536074673245,38,4212.0,False,,
830.0,42,1497.0,22.34328358208955,1.0238707512155758,42,4233.0,0.03576388716060013,42,4233.0,False,,
835.0,43,1639.0,24.102941176470587,1.5667189609038883,43,4222.0,0.0406123783826418,43,4222.0,False,,
840.0,39,1658.0,25.50769230769231,1.2099426738438612,39,4241.0,0.02663416560708603,39,4241.0,False,,
845.0,32,1462.0,22.49230769230769,1.80965312354175,32,4255.0,0.05957200245148168,32,4255.0,False,,
850.0,32,1533.0,23.953125,1.4731373192024864,32,4246.0,0.0671944391050045,32,4246.0,False,,
855.0,34,1642.0,25.26153846153846,1.9308567027276766,34,4162.0,0.07254602321430116,34,4162.0,False,,
860.0,33,1711.0,28.049180327868854,1.7252399593638916,33,3848.0,0.05506209512684563,33,3848.0,False,,
865.0,31,1776.0,28.64516129032258,2.993976067212827,31,3685.0,0.0840409707341442,31,3685.0,False,,
870.0,28,1810.0,30.677966101694917,2.9176027360562613,28,3733.0,0.10056321735273493,28,3733.0,False,,
875.0,25,1728.0,29.28813559322034,2.9912585049408804,25,3737.0,0.1414639875226934,25,3737.0,False,,
880.0,26,1705.0,29.912280701754387,2.4035001893302277,26,3543.0,0.13727703661414603,26,3543.0,False,,
885.0,25,1770.0,29.5,2.8344605327357093,25,3640.0,0.13876270982813638,25,3640.0,False,,
890.0,27,1826.0,30.433333333333334,2.2142504100633267,27,3646.0,0.11251155362362023,27,3646.0,False,,
895.0,26,1909.0,30.79032258064516,2.4724283409157883,26,3691.0,0.11748466188019274,26,3691.0,False,,
900.0,28,1978.0,32.96666666666667,1.5337601244305896,28,3606.0,0.05129913566782249,28,3606.0,False,,
905.0,33,2078.0,32.98412698412698,2.1419659611274886,33,3492.0,0.07968398478549521,33,3492.0,False,,
910.0,30,2134.0,34.41935483870968,2.0062616580225456,30,3569.0,0.09060271183116204,30,3569.0,False,,
915.0,30,2218.0,35.20634920634921,2.1427321930458483,30,3646.0,0.08299083789793134,30,3646.0,False,,
920.0,32,2302.0,37.12903225806452,1.7128612748507928,32,3737.0,0.08163481237297161,32,3737.0,False,,
925.0,34,2402.0,38.12698412698413,2.0747924562639435,34,3771.0,0.0683900160456396,34,3771.0,False,,
930.0,29,2460.0,39.04761904761905,2.2505220146514726,29,3847.0,0.12549342289785273,29,3847.0,False,,
935.0,34,2562.0,40.666666666666664,2.247347919642711,34,3928.0,0.09177251967767532,34,3928.0,False,,
940.0,34,2658.0,42.87096774193548,1.4744434184353434,34,3810.0,0.06265469968923258,34,3810.0,False,,
945.0,32,2739.0,42.796875,2.2639345559273387,32,3728.0,0.0934552179774671,32,3728.0,False,,
